country_code,country_name,year,internet_usage_pct,gdp_usd,wiki_country_original,avg_connection_speed_mbit,pipeline_processed_at
SAU,Saudi Arabia,2001,4.6810531658103,184137600000.0,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2002,6.38470501955932,189605866666.667,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2003,8.00158289090878,215807733333.333,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2004,10.2345329969583,258742133333.333,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2005,12.7050359882849,328459608764.111,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2006,19.4595543513634,376900133511.348,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2007,30.0,415964509673.115,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2008,36.0,519796800000.0,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2009,38.0,429097866666.667,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2010,41.0,528207466666.667,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2011,47.5,680660800000.0,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2012,54.0,751921333333.333,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2013,60.5,769755733333.333,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2014,64.713657369019,787153066666.667,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2015,69.6162358014004,693414400000.0,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2016,74.8792746891625,689279466666.667,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2017,94.1755996113911,741266133333.333,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2018,93.3100018480347,886564800000.0,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2019,95.7247355953812,888890133333.333,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2020,97.8623325,767951200000.0,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2021,100.0,982661066666.667,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2022,100.0,1239075200000.0,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2023,100.0,1218584533333.33,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SAU,Saudi Arabia,2024,100.0,1239804533333.33,Saudi Arabia,167.93,2026-05-25 15:44:18.479285
SGP,Singapore,2000,36.0,96076539925.7409,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2001,41.6704251756041,89793790669.6515,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2002,47.0,92538372869.6942,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2003,53.8379432881911,97646401095.6369,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2004,62.0,115033593101.049,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2005,61.0,127807848728.398,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2006,59.0,148627286361.351,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2007,69.9,180941701357.97,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2008,69.0,193617323539.203,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2009,69.0,194150283771.566,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2010,71.0,239807980591.24,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2011,71.0,279356499090.458,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2012,72.0,295092888076.589,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2013,80.90209961,307576360584.992,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2014,79.0292358633435,314863580758.455,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2015,79.0129570025584,307998545269.398,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2016,84.4522678893074,319646468521.497,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2017,84.4522678893074,343673334902.33,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2018,88.1656360313447,377123710560.614,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2019,88.9492526850762,376161998830.048,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2020,92.00434653,349165858544.568,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2021,96.92468156,436591382250.464,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2022,95.95386476,509017841146.557,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2023,94.28518987,505439514078.019,Singapore,425.46,2026-05-25 15:44:18.479285
SGP,Singapore,2024,94.37757178,547386645891.847,Singapore,425.46,2026-05-25 15:44:18.479285
ZAF,South Africa,2000,5.34855973203537,151752757215.309,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2001,6.34661931839768,135429905922.526,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2002,6.71032243705404,129087556612.449,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2003,7.00769172611251,197018965308.697,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2004,8.4251186825406,255806908594.573,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2005,7.48854252992921,288867217196.534,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2006,7.60713967477381,303858675363.643,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2007,8.06537517355504,333077117253.684,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2008,8.43,316131258616.309,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2009,10.0,329754060647.129,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2010,24.0,417363822801.713,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2011,33.97,458199494830.834,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2012,41.0,434400545085.811,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2013,46.5,400886013595.573,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2014,49.0,381198869776.106,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2015,51.91910172,346709790458.563,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2016,54.0,323585509674.481,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2017,56.16740036,381448814653.456,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2018,62.40000153,405260723892.517,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2019,69.69689941,389330032224.269,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2020,72.1128006,337974655408.055,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2021,74.96859741,419986284375.368,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2022,78.29319763,407596043067.885,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2023,78.33670044,381440724491.232,South Africa,48.9,2026-05-25 15:44:18.479285
ZAF,South Africa,2024,78.35759735,401144998373.585,South Africa,48.9,2026-05-25 15:44:18.479285
ESP,Spain,2000,13.6249608089899,598102854756.08,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2001,18.1487226902932,627798682378.741,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2002,20.39,708938227243.923,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2003,39.93,907963217057.645,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2004,44.01,1069829382514.67,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2005,47.88,1154667551775.88,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2006,50.37,1261846683275.29,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2007,55.11,1476746276854.51,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2008,59.6,1636115447612.5,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2009,62.4,1496587590847.66,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2010,65.8,1427989078916.67,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2011,67.0899993926581,1487568659241.25,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2012,69.8099999420024,1330994811670.31,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2013,71.635,1362186923157.65,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2014,76.1867089778712,1380244561361.96,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2015,78.6896318703515,1206164777553.12,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2016,80.5613329432179,1243015667917.12,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2017,84.6022457016524,1321754088818.83,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2018,86.107235525659,1431642809327.06,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2019,90.718665325267,1403496387686.27,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2020,93.20564892,1289783836971.21,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2021,93.89752157,1461244901852.69,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2022,94.4855432,1448850658406.62,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2023,95.44564516,1619481980719.64,Spain,277.98,2026-05-25 15:44:18.479285
ESP,Spain,2024,95.7574516,1725671652742.19,Spain,277.98,2026-05-25 15:44:18.479285
CHE,Switzerland,2000,47.1,279216033870.204,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2001,55.1,286582672434.226,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2002,61.4,309301422430.386,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2003,65.1,362075086507.76,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2004,67.8,403912891033.374,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2005,70.1,418284865884.998,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2006,75.7,441634672196.523,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2007,77.2,490740715594.802,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2008,79.2,567267767519.158,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2009,81.3,554212916092.271,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2010,83.9,598851028906.58,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2011,85.1930281804854,715888126682.396,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2012,85.2,686420221557.99,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2013,86.34,706234937370.968,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2014,83.6172512621702,726537808338.0,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2015,87.4790555978675,694118186379.628,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2016,89.1346877351392,687895460902.713,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2017,89.6861476710225,695200833086.499,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2018,91.80000305,725568717468.001,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2019,93.1460869535177,721369112726.724,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2020,94.34999847,741999406005.627,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2021,95.56937154,815309330986.719,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2022,96.45279694,828508926958.393,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2023,97.34436623,894424821645.205,Switzerland,292.56,2026-05-25 15:44:18.479285
CHE,Switzerland,2024,97.3443985,936564198048.516,Switzerland,292.56,2026-05-25 15:44:18.479285
TUR,Turkiye,2000,3.761685035075,274748463178.502,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2001,5.18948146078506,202195080239.036,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2002,11.38,240778008473.845,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2003,12.33,315392899922.379,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2004,14.58,410156784495.948,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2005,15.46,508314210212.544,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2006,18.24,559668118237.002,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2007,28.63,685228481017.03,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2008,34.37,775415944332.866,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2009,36.4,653894449921.288,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2010,39.82,782545664268.333,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2011,43.065710430925,844192507380.795,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2012,45.13,885327622479.052,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2013,46.25,962167643588.925,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2014,51.0373665521645,942343431928.654,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2015,53.7449791423583,865460050683.656,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2016,58.3477340145685,870818016909.84,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2017,64.6846176835371,863874522365.276,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2018,71.0427608433809,788356985773.667,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2019,73.9767022871511,775853144222.613,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2020,77.6695605,733628247119.077,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2021,81.40843745,839938668172.134,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2022,83.43716576,926097476913.818,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2023,85.96074155,1141242864657.45,Turkey,80.02,2026-05-25 15:44:18.479285
TUR,Turkiye,2024,87.3078767,1359123768774.12,Turkey,80.02,2026-05-25 15:44:18.479285
GBR,United Kingdom,2000,26.8217543508578,1671597821152.97,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2001,33.4810948744147,1656171009068.66,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2002,56.48,1790536570743.41,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2003,64.82,2061227755102.04,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2004,65.61,2429774807762.72,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2005,70.0,2551361818181.82,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2006,68.82,2719558417663.29,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2007,75.09,3104699879951.98,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2008,78.39,2945251838235.29,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2009,83.56,2429358155475.93,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2010,85.0,2496740681057.14,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2011,85.3799985496322,2675590034128.66,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2012,87.4799984242111,2719715961539.83,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2013,89.8441,2796908333283.39,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2014,91.6133009176453,3085362169410.29,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2015,92.0002998740234,2945579890258.46,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2016,94.7758006318882,2706807606538.73,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2017,90.4245504868553,2699118387873.1,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2018,90.692008988783,2897028009916.05,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2019,92.5166285497138,2875710080015.3,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2020,94.81820132,2724001478304.59,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2021,96.19650269,3194559188925.93,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2022,95.46530151,3181244350465.41,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2023,95.44719696,3420796653789.08,United Kingdom,172.24,2026-05-25 15:44:18.479285
GBR,United Kingdom,2024,95.4720993,3686033044482.13,United Kingdom,172.24,2026-05-25 15:44:18.479285
USA,United States,2000,43.0791626375201,10250947997000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2001,49.0808315896951,10581929774000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2002,58.7854038836952,10929112955000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2003,61.6971171244207,11456442041000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2004,64.7582564759896,12217193198000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2005,67.9681015,13039199193000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2006,68.93119812,13815586948000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2007,75.0,14474226905000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2008,74.0,14769857911000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2009,71.0,14478064934000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2010,71.69,15048964444000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2011,69.7294607619268,15599728123000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2012,74.7,16253972230000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2013,71.4,16843190993000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2014,73.0,17550680174000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2015,74.5542024462761,18206020741000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2016,85.5444212887222,18695110842000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2017,87.2748891687657,19477336549000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2018,88.498903165152,20533057312000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2019,89.4302848575712,21380976119000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2020,90.34470367,21060473613000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2021,91.2684021,23315080560000.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2022,92.72850037,25604848907611.0,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2023,93.52559662,27292170793214.4,United States,309.8,2026-05-25 15:44:18.479285
USA,United States,2024,94.69380188,28750956130731.2,United States,309.8,2026-05-25 15:44:18.479285
